"uid","userName","catagory","sub_catagory","product","listing_amount","counts","total_bid_amount"
"a62fc86f-c94d-4757-806a-05dfada1325d","maddsjade","Memorabilia","Pop Culture Memorabilia","Funko Usopp signed by Sonny Strait","1","6","396"
"0f08feea-13b2-4644-beb2-7d6ef436c0d5","Jbarajas.23","Memorabilia","Pop Culture Memorabilia","SH Figuarts Kefla signed by Elizabeth M.","1","6","291"
"5b7a632b-4efc-4901-93bf-b704758ba2f3","Kmadrid17","Memorabilia","Pop Culture Memorabilia","Funko Batman signed by Christian Bale","1","6","3026"
"605ed024-8993-447c-b56b-e76e534cf8e9","Emmanuel78","Memorabilia","Pop Culture Memorabilia","Funko Robin signed by Maya Hawke","1","6","289"
"c2beeeba-f2ee-4afa-91bf-ea6fb8cbc449","jsan_collects","Memorabilia","Pop Culture Memorabilia","Funko Rock Lee Dual Signed ","1","6","1180"
"59821888-8adf-400a-8077-fa9d13b67c1b","Jordar6845","Memorabilia","Pop Culture Memorabilia","Funko Rock Lee Dual Signed ","1","6","37"
"30e868c8-efee-4578-bc3b-bfea4e5edee7","RiptideCaliber","Memorabilia","Pop Culture Memorabilia","Funko Nami signed by Emily and Lucci","1","6","759"
"a5fdf191-95ea-40c7-8141-42864d4ae90f","pokepodz ","Memorabilia","Pop Culture Memorabilia","Funko JJK Maki signed by Allegra Clark ","1","6","102"
"c99f2ea5-45d9-4072-bc97-3fac1ea039f4","LuunnaticK","Memorabilia","Pop Culture Memorabilia","Funko Sabo dual signed by JYB and Toru","1","6","1447"
"5b93463d-fffd-4112-af04-cd0d40edae0a","Alex","Memorabilia","Pop Culture Memorabilia","Funko Sabo dual signed by JYB and Toru","1","6","720"
"bccbf500-cff3-45ac-977e-2547dddde4a1","milansfunko","Memorabilia","Pop Culture Memorabilia","Funko JJK Maki signed by Allegra Clark","1","6","83"
"5b93463d-fffd-4112-af04-cd0d40edae0a","Alex","Memorabilia","Pop Culture Memorabilia","Funko Maki Allegra Clark","1","6","55"
"582aa95b-e1f8-4d6e-8cca-33a7f9b0c4cc","jimmymedina","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Funko Ahsoka","1","6","284"
"9daa8c8a-6a3f-46d1-8cdf-6d3fe1fa48aa","kidghost_44","Memorabilia","Pop Culture Memorabilia","Funko The Joker ","1","6","362"
"c33fb113-5623-40fc-bb6b-434d18113ee2","jduran13","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Allegra Clark ","1","6","480"
"c2beeeba-f2ee-4afa-91bf-ea6fb8cbc449","jsan_collects","Memorabilia","Pop Culture Memorabilia","Funko Loki signed by Tom Hiddleston ","1","6","796"
"bdf98f4d-f192-4ddd-9748-cb67e5322755","tbkretro ","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Funko Ahsoka","1","6","499"
"ba88291e-0e3e-4cc0-94c9-1dcfdbf3bf0b","HatBoxPops","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Funko Anakin","1","6","464"
"50e16acf-0a30-43de-93f1-4242811e7c41","lrluigi15","Memorabilia","Pop Culture Memorabilia","Funko Loki signed by Tom Hiddleston ","1","6","1258"
"8e6ec2ac-4087-4c7c-b87c-ba518d2e3c0d","mf2001","Memorabilia","Pop Culture Memorabilia","Funko Sabo signed by JYB and Toru","1","6","493"
"344e8e3c-038d-4c16-9e34-ab0230c2b2b4","el_manny_fresco","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Power Rangers JYB","1","6","60"
"a5fdf191-95ea-40c7-8141-42864d4ae90f","pokepodz ","Memorabilia","Pop Culture Memorabilia","Funko Vash signed by JYB","1","6","165"
"cde10716-4856-4dcb-8d73-683039dea317","Mr_Santos_TV","Memorabilia","Pop Culture Memorabilia","Funko Rock Lee Dual Signed ","1","6","426"
"fe5968f1-a6d9-47f9-a7fe-8b33051faac1","Letsgofunko","Memorabilia","Pop Culture Memorabilia","Funko Dean signed by Jensen Ackles","1","6","1002"
"5dce8cf3-36fc-4689-b13f-345d5d4fae2b","GameOfPops","Memorabilia","Pop Culture Memorabilia","Funko Soldier Boy signed by Jensen Ackle","1","5","137"
"50e16acf-0a30-43de-93f1-4242811e7c41","lrluigi15","Memorabilia","Pop Culture Memorabilia","Funko Batman signed by Christian Bale","1","5","1852"
"8e250cc8-38bd-4515-8263-11df737dc487","paigestlawrence","Memorabilia","Pop Culture Memorabilia","Funko JJK Maki signed by Allegra Clark ","1","5","166"
"7bd0da77-b39c-462b-902f-0c6a928a455d","Chaister","Memorabilia","Pop Culture Memorabilia","Funko ST Robin signed by Maya Hawke","1","5","566"
"2bfadb1a-da6d-44cc-849c-552693c0f574","xh.vtg ","Memorabilia","Pop Culture Memorabilia","Funko Rock Lee Dual Signed ","1","5","545"
"01f8accd-1b0b-4fd3-9da5-799ea1bbcceb","DJBones","Memorabilia","Pop Culture Memorabilia","Funko Batman signed by Christian Bale","1","5","1022"
"1e9000e9-baf5-40da-ab57-ea70059121a4","vecruse","Memorabilia","Pop Culture Memorabilia","Funko Sabo signed by Toru Furuya","1","5","802"
"edda021d-9c24-4216-8f8a-6cfca964b1e7","AgentOso","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Funko Darth Maul ","1","5","184"
"15432f0a-c10b-46b8-be77-1f2115d898d4","Kashf ","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Funko Ahsoka","1","5","550"
"8669a4e9-9f53-41ad-bc28-0fc3388f6655","PoppaGoss ","Memorabilia","Pop Culture Memorabilia","Funko Adam signed by Alec Baldwin","1","5","57"
"b5765059-18e7-4703-ba91-5769a0adf579","jaypizzle","Memorabilia","Pop Culture Memorabilia","Funko JJK Maki signed by Allegra Clark ","1","5","30"
"a56e4e5b-0f91-45ff-8cc1-0feed1c49698","weregarurum0n","Memorabilia","Pop Culture Memorabilia","Funko Batman signed by Christian Bale","1","5","2660"
"19043610-a992-4dde-b33d-4631b5bb1532","kveenegk","Memorabilia","Pop Culture Memorabilia","Funko Constantine signed by Matt Ryan","1","5","329"
"bdd4af70-4ff4-486f-90b7-24009296b2f0","Lucky_Luicano13","Memorabilia","Pop Culture Memorabilia","Funko Zoro signed by Chris Sabat","1","5","515"
"7190e3d9-7329-4e12-8f34-fd57819aa878","y3d_ffx","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Allegra Clark ","1","5","58"
"ed3bba4e-cab7-4ce5-b093-fdb667064064","popngeeks","Memorabilia","Pop Culture Memorabilia","Funko Vash signed by JYB","1","5","163"
"271a4ee7-e1e3-4639-97c6-349e9be14f0e","FunkoFatGuy ","Memorabilia","Pop Culture Memorabilia","Funko Dean signed by Jensen Ackles","1","5","780"
"1e9000e9-baf5-40da-ab57-ea70059121a4","vecruse","Memorabilia","Pop Culture Memorabilia","Funko Bleach Ichigo signed by JYB","1","5","650"
"771ddbf9-461d-4c4d-a8c4-b53fd4a9ead6","anime_hime","Memorabilia","Pop Culture Memorabilia","Funko Zoro signed by Chris Sabat","1","5","623"
"cde10716-4856-4dcb-8d73-683039dea317","Mr_Santos_TV","Memorabilia","Pop Culture Memorabilia","Funko The Joker ","1","5","286"
"19d4cd32-97ad-4a21-8747-e24a2f2fa3a7","wiccagod84","Memorabilia","Pop Culture Memorabilia","Funko Rock Lee signed by Yoichi","1","5","53"
"113729aa-4cb0-440a-bf92-9b931dbaafe0","thatguyshane","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Matt Ryan","1","5","87"
"605ed024-8993-447c-b56b-e76e534cf8e9","Emmanuel78","Memorabilia","Pop Culture Memorabilia","Funko Sabo signed by Toru Furuya","1","5","335"
"a87e738d-26c0-4bc5-b708-eaa3202f91db","fxnsi12","Memorabilia","Pop Culture Memorabilia","Funko Zoro signed by Chris Sabat","1","5","631"
"f0899cb9-efbb-44e4-8bf8-287ce9661efc","zach55z","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 JYB","1","5","53"
"5b93463d-fffd-4112-af04-cd0d40edae0a","Alex","Memorabilia","Pop Culture Memorabilia","Funko Kabuto signed by Nobutoshi","1","5","42"
"5b93463d-fffd-4112-af04-cd0d40edae0a","Alex","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Funko Ymir ","1","5","48"
"cd15f5e8-7549-4684-b29d-dac9803739ef","Gadcova","Memorabilia","Pop Culture Memorabilia","Funko Nico signed by Yuriko","1","5","706"
"bbf53b38-cb13-48c5-85b1-358e93a4ce97","William_Jeriel7","Memorabilia","Pop Culture Memorabilia","Funko Pop Soldier Boy signed Jensen ","1","5","207"
"ad26b88a-0d2f-482f-ba00-7130eeb8367c","funkobyry","Memorabilia","Pop Culture Memorabilia","Funko Bleach Ichigo signed by JYB","1","4","177"
"a15b777e-7e80-469e-8bdd-f81f4b445213","GXC10","Memorabilia","Pop Culture Memorabilia","Funko Nami signed by Emily and Luci","1","4","232"
"c8d09ded-5f83-40d5-ab4e-d33c88ed16ba","Modern_Vintage_NYC ","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Power Rangers JYB","1","4","38"
"47953dc3-f67c-478f-ba62-1661dedc863b","Vilandra73","Memorabilia","Pop Culture Memorabilia","Funko ST Robin signed by Maya Hawke","1","4","105"
"b10a24f5-0557-434b-bfa2-4f691f911048","flygonjohn","Memorabilia","Pop Culture Memorabilia","Funko DBZ Jiece signed by Chris Sabat","1","4","197"
"15432f0a-c10b-46b8-be77-1f2115d898d4","Kashf ","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 JYB","1","4","254"
"d6bbec2e-2735-4a1d-880d-96dc69ff4b58","woahits_louise","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Laura Post","1","4","95"
"a7696b71-9c36-4a47-9d3d-a7d411be7dc5","eliproz ","Memorabilia","Pop Culture Memorabilia","Funko Batman signed by Michael Keaton ","1","4","231"
"4c93d464-5b68-42ab-a1d9-e87dc26011f1","waka01","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Funko Ymir ","1","4","116"
"7bd0da77-b39c-462b-902f-0c6a928a455d","Chaister","Memorabilia","Pop Culture Memorabilia","Funko Robin signed by Maya Hawke","1","4","483"
"54c4c5e7-176e-440d-8b3c-d9884ba3ed7d","Valentej","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Funko Darth Maul ","1","4","410"
"a8580fd0-8e4b-4b96-843b-5ae4fce587bd","steve","Memorabilia","Pop Culture Memorabilia","Funko Adam signed by Alec Baldwin","1","4","125"
"cd15f5e8-7549-4684-b29d-dac9803739ef","Gadcova","Memorabilia","Pop Culture Memorabilia","Funko Franky signed by Kazuki Yao","1","4","655"
"b5f69a73-5ad6-4afd-a568-5aa1be981615","Elcastillo1122","Memorabilia","Pop Culture Memorabilia","Funko Bleach Ichigo signed by JYB","1","4","132"
"edda021d-9c24-4216-8f8a-6cfca964b1e7","AgentOso","Memorabilia","Pop Culture Memorabilia","Funko Obi Wan signed by Ewan","1","4","717"
"1a9ee37f-2dd0-4bc7-ac39-c5dabfe80b9c","olive137","Memorabilia","Pop Culture Memorabilia","Funko Constantine signed by Matt Ryan","1","4","295"
"605ed024-8993-447c-b56b-e76e534cf8e9","Emmanuel78","Memorabilia","Pop Culture Memorabilia","Funko Pop Soldier Boy signed Jensen ","1","4","226"
"15432f0a-c10b-46b8-be77-1f2115d898d4","Kashf ","Memorabilia","Pop Culture Memorabilia","Funko Maki Allegra Clark","1","4","239"
"a2f14afa-70dc-44cd-9250-01cf6fb56852","Monthly Pops","Memorabilia","Pop Culture Memorabilia","Funko Adam signed by Alec Baldwin","1","4","33"
"0f08feea-13b2-4644-beb2-7d6ef436c0d5","Jbarajas.23","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 JYB","1","4","143"
"a2f14afa-70dc-44cd-9250-01cf6fb56852","Monthly Pops","Memorabilia","Pop Culture Memorabilia","Funko ST Robin signed by Maya Hawke","1","4","32"
"4a348b7b-1268-4962-b647-1cad8aebb1a0","FR3DO","Memorabilia","Pop Culture Memorabilia","Funko Kaido signed by David Sobolov","1","4","280"
"c8d09ded-5f83-40d5-ab4e-d33c88ed16ba","Modern_Vintage_NYC ","Memorabilia","Pop Culture Memorabilia","Funko The Joker ","1","4","79"
"85e15191-9c41-44d2-ab87-e439818e3721","J05e1er","Memorabilia","Pop Culture Memorabilia","Funko Sabo dual signed by JYB and Toru","1","4","1158"
"6d0ef107-6b55-4c9f-ac0d-8e1811bcf624","Saltydogcomics","Memorabilia","Pop Culture Memorabilia","Funko Yami signed by Chris Sabat","1","4","70"
"1e9000e9-baf5-40da-ab57-ea70059121a4","vecruse","Memorabilia","Pop Culture Memorabilia","Funko Kaido signed by David Sobolov","1","4","210"
"c8d09ded-5f83-40d5-ab4e-d33c88ed16ba","Modern_Vintage_NYC ","Memorabilia","Pop Culture Memorabilia","Funko Adam signed by Alec Baldwin","1","4","110"
"97aa51f4-abe5-4adb-b914-0f011b815469","celticswin94","Memorabilia","Pop Culture Memorabilia","Funko Robin signed by Maya Hawke","1","4","561"
"a5fdf191-95ea-40c7-8141-42864d4ae90f","pokepodz ","Memorabilia","Pop Culture Memorabilia","Custom Nurse Joker","1","4","38"
"7bd0da77-b39c-462b-902f-0c6a928a455d","Chaister","Memorabilia","Pop Culture Memorabilia","Funko Luke signed by Mark Hamill","1","4","1820"
"089d5ef1-070b-4bb8-9853-03724a0cbd15","cferebee767","Memorabilia","Pop Culture Memorabilia","Funko Sasori signed by JYB","1","4","26"
"46f99726-e67a-43ea-9bde-1c3c2b2d1a00","talonjameson","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Matt Ryan","1","4","60"
"263cfea9-7f4f-4cd9-9c81-12d79e248de3","pepsiguy86","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Funko Altair","1","4","46"
"51fc893f-777e-496f-9e1a-143ed83d8102","Doodle","Memorabilia","Pop Culture Memorabilia","Funko Kaido signed by David Sobolov","1","4","32"
"f5e7aa4f-7fbd-4d42-9e71-ed9f6628ff9d","TheDragonDen","Memorabilia","Pop Culture Memorabilia","Funko Batman signed by Christian Bale","1","4","26"
"136c8040-0a1e-4ec3-aec0-6aaad80b2eb2","Reverse","Memorabilia","Pop Culture Memorabilia","Funko Loki signed by Tom Hiddleston ","1","4","1220"
"e4079317-3fe2-4f7f-8873-f4bb2434fc61","agentX","Memorabilia","Pop Culture Memorabilia","Funko Kaido signed by David Sobolov","1","4","237"
"a87e738d-26c0-4bc5-b708-eaa3202f91db","fxnsi12","Memorabilia","Pop Culture Memorabilia","Funko Yami signed by Chris Sabat","1","4","153"
"19043610-a992-4dde-b33d-4631b5bb1532","kveenegk","Memorabilia","Pop Culture Memorabilia","Reagan Murdock Autographed 8x10 Print","1","4","22"
"30e868c8-efee-4578-bc3b-bfea4e5edee7","RiptideCaliber","Memorabilia","Pop Culture Memorabilia","Funko Nami signed by Emily and Luci","1","4","288"
"5dce8cf3-36fc-4689-b13f-345d5d4fae2b","GameOfPops","Memorabilia","Pop Culture Memorabilia","Funko Batman signed by Christian Bale","1","4","1344"
"d6bbec2e-2735-4a1d-880d-96dc69ff4b58","woahits_louise","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Allegra Clark ","1","4","144"
"5dce8cf3-36fc-4689-b13f-345d5d4fae2b","GameOfPops","Memorabilia","Pop Culture Memorabilia","Funko DBZ Jiece signed by Chris Sabat","1","4","242"
"45fae586-81df-40e0-b48f-c9bb51ffc665","D-Rod91","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Signed by JYB","1","4","399"
"254ebec4-63b0-4f75-a354-45bfa23972ee","SnakeEyes","Memorabilia","Pop Culture Memorabilia","Funko Luke signed by Mark Hamill","1","4","922"
"7190e3d9-7329-4e12-8f34-fd57819aa878","y3d_ffx","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Funko Darth Maul ","1","4","64"
"749cb189-0a05-474b-b5b4-049fb87ca4ac","TheManFree","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Allegra Clark ","1","4","331"
"6d0ef107-6b55-4c9f-ac0d-8e1811bcf624","Saltydogcomics","Memorabilia","Pop Culture Memorabilia","CGC Arrow signed by Stephan Amell","1","4","66"
"c2beeeba-f2ee-4afa-91bf-ea6fb8cbc449","jsan_collects","Memorabilia","Pop Culture Memorabilia","Funko Zoro signed by Chris Sabat","1","4","385"
"8e250cc8-38bd-4515-8263-11df737dc487","paigestlawrence","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 JYB","1","4","261"
"2a95da21-2114-402b-9aa6-66dbcb27d084","max","Memorabilia","Pop Culture Memorabilia","Funko Rock Lee signed by Yoichi","1","4","280"
"54c4c5e7-176e-440d-8b3c-d9884ba3ed7d","Valentej","Memorabilia","Pop Culture Memorabilia","Funko Obi Wan signed by Ewan","1","4","635"
"c9ada78e-a594-4359-b8c4-bf4495b7c0cf","Jarbear22","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Laura Post","1","4","52"
"344e8e3c-038d-4c16-9e34-ab0230c2b2b4","el_manny_fresco","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Matthew Waterson","1","4","198"
"7bd0da77-b39c-462b-902f-0c6a928a455d","Chaister","Memorabilia","Pop Culture Memorabilia","Funko Ellie signed by Ashely Johnson","1","4","340"
"8e6ec2ac-4087-4c7c-b87c-ba518d2e3c0d","mf2001","Memorabilia","Pop Culture Memorabilia","Funko Batman signed by Christian Bale","1","4","61"
"b5765059-18e7-4703-ba91-5769a0adf579","jaypizzle","Memorabilia","Pop Culture Memorabilia","Funko Bleach Ichigo signed by JYB","1","4","144"
"a96844f7-487b-453e-9249-fc7768802624","ChubsCollectables ","Memorabilia","Pop Culture Memorabilia","Funko Constantine signed by Matt Ryan","1","3","245"
"e4079317-3fe2-4f7f-8873-f4bb2434fc61","agentX","Memorabilia","Pop Culture Memorabilia","Funko Yami signed by Chris Sabat","1","3","54"
"1a9ee37f-2dd0-4bc7-ac39-c5dabfe80b9c","olive137","Memorabilia","Pop Culture Memorabilia","CGC Arrow signed by Stephan Amell","1","3","138"
"3a105682-4a9f-4da7-be6f-d21a0e7abe2e","sensero","Memorabilia","Pop Culture Memorabilia","Funko Loki signed by Tom Hiddleston ","1","3","355"
"919a3bf3-35d0-4256-91c0-c90f64a20991","ShylockDT","Memorabilia","Pop Culture Memorabilia","Funko Obi Wan signed by Ewan","1","3","129"
"45fae586-81df-40e0-b48f-c9bb51ffc665","D-Rod91","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Allegra Clark ","1","3","270"
"97f31dab-e5ab-4fcb-a845-a193b77e1eb0","Kiritox13","Memorabilia","Pop Culture Memorabilia","Funko Soldier Boy signed by Jensen Ackle","1","3","295"
"15432f0a-c10b-46b8-be77-1f2115d898d4","Kashf ","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Funko Anakin","1","3","411"
"bbf53b38-cb13-48c5-85b1-358e93a4ce97","William_Jeriel7","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Matt Ryan","1","3","18"
"f017a400-7fd9-4835-b9d6-4fe51194c4b5","Flametastic","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Funko Altair","1","3","44"
"c8d09ded-5f83-40d5-ab4e-d33c88ed16ba","Modern_Vintage_NYC ","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Allegra Clark ","1","3","26"
"089d5ef1-070b-4bb8-9853-03724a0cbd15","cferebee767","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Allegra Clark ","1","3","57"
"1662cfe9-3777-4e2e-b24c-309a2f1a944d","Shjx","Memorabilia","Pop Culture Memorabilia","Funko Batman signed by Michael Keaton ","1","3","1092"
"9d42ce62-cd8a-4e16-90de-006251edf31d","tam3sun","Memorabilia","Pop Culture Memorabilia","Custom Nurse Joker","1","3","18"
"19043610-a992-4dde-b33d-4631b5bb1532","kveenegk","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Matt Ryan","1","3","170"
"31e051b5-a600-4304-82d8-6d7f57cf0e3e","collectionist117","Memorabilia","Pop Culture Memorabilia","Funko Maki Allegra Clark","1","3","132"
"63feb72c-c8a9-45b4-96d6-feb5dc4b7439","xoteejayy","Memorabilia","Pop Culture Memorabilia","Funko JJK Maki signed by Allegra Clark","1","3","210"
"5fe07bbc-1291-46dc-97ef-3cec3481969d","Penguin_Collectibles","Memorabilia","Pop Culture Memorabilia","Funko Rock Lee signed by Yoichi","1","3","132"
"7bd0da77-b39c-462b-902f-0c6a928a455d","Chaister","Memorabilia","Pop Culture Memorabilia","Funko Thrawn signed by Lars Mikkelsen","1","3","375"
"46f99726-e67a-43ea-9bde-1c3c2b2d1a00","talonjameson","Memorabilia","Pop Culture Memorabilia","Funko Soldier Boy signed by Jensen Ackle","1","3","375"
"5dce8cf3-36fc-4689-b13f-345d5d4fae2b","GameOfPops","Memorabilia","Pop Culture Memorabilia","Funko Captain Rex signed by De","1","3","610"
"fe5968f1-a6d9-47f9-a7fe-8b33051faac1","Letsgofunko","Memorabilia","Pop Culture Memorabilia","Funko Luke signed by Mark Hamill","1","3","123"
"5b93463d-fffd-4112-af04-cd0d40edae0a","Alex","Memorabilia","Pop Culture Memorabilia","Funko Sasori signed by JYB","1","3","67"
"54c4c5e7-176e-440d-8b3c-d9884ba3ed7d","Valentej","Memorabilia","Pop Culture Memorabilia","Funko Luke signed by Mark Hamill","1","3","1860"
"76550d0f-c8fc-4a29-8082-775f6a0f8d4e","nicklaff","Memorabilia","Pop Culture Memorabilia","Funko Pop Soldier Boy signed Jensen ","1","3","378"
"605ed024-8993-447c-b56b-e76e534cf8e9","Emmanuel78","Memorabilia","Pop Culture Memorabilia","Funko ST Robin signed by Maya Hawke","1","3","213"
"e0ce123a-86f5-47b0-b38d-1ccf4c27dea3","popculturejohn ","Memorabilia","Pop Culture Memorabilia","CGC Arrow signed by Stephan Amell","1","3","12"
"5dce8cf3-36fc-4689-b13f-345d5d4fae2b","GameOfPops","Memorabilia","Pop Culture Memorabilia","Funko ST Robin signed by Maya Hawke","1","3","24"
"4c93d464-5b68-42ab-a1d9-e87dc26011f1","waka01","Memorabilia","Pop Culture Memorabilia","Funko Zoro signed by Chris Sabat","1","3","193"
"f9b9e762-35b3-46b0-9864-dbac7e038e64","m_blanco9","Memorabilia","Pop Culture Memorabilia","Funko Darth Vader Signed by Hayden C. ","1","3","235"
"19043610-a992-4dde-b33d-4631b5bb1532","kveenegk","Memorabilia","Pop Culture Memorabilia","Funko Obi Wan signed by Ewan","1","3","247"
"54c4c5e7-176e-440d-8b3c-d9884ba3ed7d","Valentej","Memorabilia","Pop Culture Memorabilia","Funko Adam signed by Alec Baldwin","1","3","216"
"1e9000e9-baf5-40da-ab57-ea70059121a4","vecruse","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Allegra Clark ","1","3","109"
"a0ab7b70-3c7f-4a1d-b3e7-2a16689e94a0","doms","Memorabilia","Pop Culture Memorabilia","Funko JJK Maki signed by Allegra Clark","1","3","225"
"c2beeeba-f2ee-4afa-91bf-ea6fb8cbc449","jsan_collects","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Funko Altair","1","3","162"
"2a95da21-2114-402b-9aa6-66dbcb27d084","max","Memorabilia","Pop Culture Memorabilia","Funko Luke signed by Mark Hamill","1","3","181"
"a15b777e-7e80-469e-8bdd-f81f4b445213","GXC10","Memorabilia","Pop Culture Memorabilia","Funko Zoro signed by Chris Sabat","1","3","170"
"88747410-ca18-4a88-864f-071e7b6bf244","geo","Memorabilia","Pop Culture Memorabilia","Funko Magneto signed by Matthew Waterson","1","3","142"
"2bfadb1a-da6d-44cc-849c-552693c0f574","xh.vtg ","Memorabilia","Pop Culture Memorabilia","TCG One Piece Kid signed by Justin Cook","1","3","66"
"582aa95b-e1f8-4d6e-8cca-33a7f9b0c4cc","jimmymedina","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Funko Anakin","1","3","88"
"4c93d464-5b68-42ab-a1d9-e87dc26011f1","waka01","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Matt Ryan","1","3","199"
"a15b777e-7e80-469e-8bdd-f81f4b445213","GXC10","Memorabilia","Pop Culture Memorabilia","Funko Ellie signed by Ashely Johnson","1","3","87"
"8d2e977c-fa40-4f08-8467-b2b754784cd2","Bo3popnwax ","Memorabilia","Pop Culture Memorabilia","Funko Pop Soldier Boy signed Jensen ","1","3","405"
"0f08feea-13b2-4644-beb2-7d6ef436c0d5","Jbarajas.23","Memorabilia","Pop Culture Memorabilia","TCG One Piece Kid signed by Justin Cook","1","3","67"
"a15b777e-7e80-469e-8bdd-f81f4b445213","GXC10","Memorabilia","Pop Culture Memorabilia","Funko Kabuto signed by Nobutoshi","1","3","168"
"5dce8cf3-36fc-4689-b13f-345d5d4fae2b","GameOfPops","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Funko Ahsoka","1","3","203"
"a7696b71-9c36-4a47-9d3d-a7d411be7dc5","eliproz ","Memorabilia","Pop Culture Memorabilia","Funko Sabo signed by JYB and Toru","1","3","285"
"fe5968f1-a6d9-47f9-a7fe-8b33051faac1","Letsgofunko","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Funko Ahsoka","1","3","124"
"15432f0a-c10b-46b8-be77-1f2115d898d4","Kashf ","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Funko Darth Maul ","1","3","345"
"7c10f78f-ecfb-4053-848f-6fabfada083c","bankai","Memorabilia","Pop Culture Memorabilia","Reagan Murdock Autographed 8x10 Print","1","3","24"
"bbf53b38-cb13-48c5-85b1-358e93a4ce97","William_Jeriel7","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Laura Post","1","3","72"
"1e9000e9-baf5-40da-ab57-ea70059121a4","vecruse","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Signed by JYB","1","3","244"
"8e250cc8-38bd-4515-8263-11df737dc487","paigestlawrence","Memorabilia","Pop Culture Memorabilia","Funko  Bleach Ichigo signed by JYB","1","3","195"
"e3596f15-7e93-4484-83fc-d24588c3d650","FirstForm","Memorabilia","Pop Culture Memorabilia","Funko Yami signed by Chris Sabat","1","3","61"
"bccbf500-cff3-45ac-977e-2547dddde4a1","milansfunko","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Funko Anakin","1","3","291"
"8e250cc8-38bd-4515-8263-11df737dc487","paigestlawrence","Memorabilia","Pop Culture Memorabilia","Funko Maki Allegra Clark","1","3","34"
"5dce8cf3-36fc-4689-b13f-345d5d4fae2b","GameOfPops","Memorabilia","Pop Culture Memorabilia","Funko Thrawn signed by Lars Mikkelsen","1","3","48"
"bccbf500-cff3-45ac-977e-2547dddde4a1","milansfunko","Memorabilia","Pop Culture Memorabilia","Funko Usopp signed by Sonny Strait","1","3","186"
"7c10f78f-ecfb-4053-848f-6fabfada083c","bankai","Memorabilia","Pop Culture Memorabilia","Funko DBZ Jiece signed by Chris Sabat","1","3","94"
"aa806da2-0c29-4d97-a182-96f24744b4cd","vettygabe ","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Funko Ymir ","1","3","10"
